en_text,vn_text,confidence,labels
"en: We had a beautiful morning for our visit to Changdeokgung Palace, all the better to take it in at an unhurried pace.","vi: Chúng tôi đã có một buổi sáng tuyệt vời để đến thăm lâu đài Changdeokgung, tốt hơn hết là nên đi thật chậm.",0.9463419914,1
"en: Personally, I would choose this Palace over the other palaces.",vi: Cá nhân tôi sẽ chọn cung điện này hơn là các cung điện khác.,0.9468593597,1
en: Fortunately our family arranged a private city tour.,"vi: May mắn thay, gia đình chúng tôi đã sắp xếp một chuyến tham quan thành phố riêng.",0.9437043326,1
"en: It is easy to spend a couple of hours here, exploring the buildings and grounds.","vi: Thật dễ dàng để dành một vài giờ ở đây, khám phá các tòa nhà và sân bãi.",0.9441328049,1
"en: If you get a chance walk around the area in the city because there is lots to do there as well, not just sightseeing.","vi: Nếu có cơ hội đi dạo quanh khu vực trong thành phố, bạn sẽ có nhiều thứ để làm chứ không chỉ là ngắm cảnh.",0.9335283552,1
en: It is a very big landscape.,vi: Đó là một cảnh quan rất lớn.,0.9346985136,1
en: The palace grounds are much smaller and more intimate than Gyeongbokgung Palace - and definitely not as crowded.,vi: Khuôn viên cung điện nhỏ hơn và thân mật hơn nhiều so với Cung điện Gyeongbokgung - và chắc chắn không đông đúc.,0.9351091385,1
"en: Gorgeous reds, oranges, golds.","vi: Những màu đỏ, cam, vàng lộng lẫy.",0.9455899511,1
"en: Between Gyeonbokgung (the large main palace in Seoul at the city center) and this palace, I MUCH preferred Changdeokgung.","vi: Giữa Gyeonbokgung (cung điện chính lớn ở Seoul ở trung tâm thành phố) và cung điện này, tôi rất thích Changdeokgung.",0.8505058289,1
en: You can even catch a different view of the palace grounds from Bukchon.,vi: Bạn thậm chí có thể bắt được một cái nhìn khác về khuôn viên cung điện từ Bukchon.,0.8679013252,1
"en: We visited Gyeongbokgung before visiting Changdeokgung, and we like the layout of Changdeokgung more.","vi: Chúng tôi đã đến thăm Gyeongbokgung trước khi đến Changdeokgung, và chúng tôi thích cách bố trí của Changdeokgung hơn.",0.8681291853,1
en: There are stop place for relax and reading book.,vi: Có những nơi nghỉ ngơi và đọc sách.,0.8684322493,1
"en: Much better, as little traffic.","vi: Tốt hơn nhiều, ít xe cộ.",0.8809103285,1
"en: I so love koreanovela and this is perfect pic location to show your friends (truthfully for my own satisfaction )you've actually stepped on where the , hallyu star filmed there dramas.","vi: Tôi rất yêu koreanovela và đây là địa điểm chụp hình hoàn hảo để cho bạn bè của bạn xem (thật sự vì sự hài lòng của tôi ), bạn đã thực sự bước vào nơi mà ngôi sao hàn quốc đã quay bộ phim truyền hình đó.",0.8879280772,1
"en: Like Gyeongbokgung Palace, my wife and I been to the day before, Changdeokgung Palace offers visitors many, many photography opportunities.","vi: Cũng như cung điện Gyeongbokgung, vợ chồng tôi đã đến đó ngày hôm trước, cung điện Changdeokgung mang đến cho du khách rất nhiều cơ hội chụp ảnh.",0.8883808681,1
en: The setting and the landscape both contribute to the experience.,vi: Bối cảnh và phong cảnh đều góp phần tạo nên trải nghiệm.,0.8892447608,1
en: It is well worth the pocket change for the entry fee.,vi: Nó rất đáng để bỏ túi cho phí nhập cảnh.,0.8983074597,1
en: My favorite of the Palaces as it is built into hilly landscape.,vi: Tôi thích những cung điện vì nó được xây dựng trên những ngọn đồi.,0.8986896787,1
"en: - location: Locating in a less crowded area and with less reputation than Gyeongbokgung, Changdeokgung is comparatively quieter and more comfortable to take a look.","vi: - Vị trí: Định vị ở khu vực ít đông dân cư và ít danh tiếng hơn Gyeongbokgung, Changdeokgung tương đối yên tĩnh và thoải mái hơn để xem.",0.9009167807,1
en: You can go any season but each season I think evokes a different ambience to the place.,vi: Anh có thể chơi bất cứ mùa nào nhưng mỗi mùa tôi nghĩ sẽ gợi lên một không khí khác nhau cho nơi này.,0.9021801267,1
"en: As far as palace goes, I very much prefer the much grander Gyeongbokgung Palace.","vi: Cung điện này, tôi rất thích Cung điện Gyeongbokgung.",0.905450889,1
en: This palace is designated as a world heritage cultural site for good reason.,vi: Cung điện này được chỉ định là một di sản văn hoá thế giới vì lý do chính đáng.,0.9067600114,1
en: Some of the other palaces in Seoul can be overwhelmed with people visiting however I found Changdeokgung nice and quiet for better photos.,vi: Một số cung điện khác ở Seoul có thể bị choáng ngợp với những người đến thăm tuy nhiên tôi thấy Changdeokgung đẹp và yên tĩnh để chụp ảnh tốt hơn.,0.9075724738,1
en: A must see for Traditional Korean Drama lover!,vi: Một người yêu thích phim truyền hình Hàn Quốc phải xem!,0.910115242,1
en: This Joseon Dinasty palace was one of the highlights of our trip to Seoul.,vi: Cung điện Joseon Dinasty này là một trong những điểm nổi bật của chuyến đi của chúng tôi đến Seoul.,0.9127274922,1
en: Those who watch alot of korean drama should at least visit this place for once!,vi: Những ai xem nhiều phim truyền hình Hàn Quốc ít nhất nên ghé thăm nơi này một lần!,0.9128520148,1
"en: While other palaces are larger, I really like the scale and maze-like quality of Changdeokgung.","vi: Trong khi các cung điện khác lớn hơn, tôi thực sự thích quy mô và chất lượng mê cung của Changdeokgung.",0.9137890679,1
en: This place looks like you are in some kind of fairytale.,vi: Nơi này trông như trong một câu chuyện cổ tích.,0.9139499664,1
"en: If you are only going to see one palace in Seoul, this one should be the one you see.","vi: Nếu bạn chỉ đi xem một cung điện ở Seoul, thì đây sẽ là nơi bạn thấy.",0.9160994121,1
en: We spent awhile walking around the grounds taking pictures and had a nice afternoon here.,vi: Chúng tôi đi dạo quanh sân trường chụp ảnh và có một buổi chiều tuyệt vời ở đây.,0.9179122789,1
"en: The Changdeokgung Palace is a great place to visit, consider purchasing the royal palace pass that includes 4 palaces and the royal shrine for 10,000 (approx $8.80USD).","vi: Cung điện Changdeokgung là một nơi tuyệt vời để tham quan, hãy cân nhắc mua vé vào cung điện hoàng gia bao gồm 4 cung điện và điện thờ hoàng gia với giá 10.000 (khoảng $8,80USD).",0.9223036085,1
"en: It is definitely better than the more touristy Gyeongbokgung Palace, especially considering its status as World Heritage Site (while Gyeongbokgung is not).","vi: Nó chắc chắn là tốt hơn so với cung điện Gyeongbokgung có nhiều khách du lịch, đặc biệt là khi xem xét tình trạng của nó như là Di sản thế giới (trong khi Gyeongbokgung thì không).",0.9225940023,1
"en: If you're only going to visit one palace in Seoul, I suggest Gyeongbokgung since there's more to see but Changdeokgung is also a very nice place to escape the hurried athmosphere of the city.","vi: Nếu bạn chỉ đến thăm một cung điện ở Seoul, tôi đề nghị Gyeongbokgung vì có nhiều thứ để xem nhưng Changdeokgung cũng là một nơi rất đẹp để thoát khỏi tầng thượng lưu vội vã của thành phố.",0.9228376661,1
en: The Ministry of Tourism had made a special arrangement for my group to see the palace at night.,vi: Bộ Du lịch đã sắp xếp đặc biệt để nhóm tôi được thấy cung điện vào ban đêm.,0.9233170918,1
en: I think If you just see one temple in Seoul this needs to be the one!,vi: Tôi nghĩ nếu anh chỉ thấy một ngôi đền ở Seoul thì đây phải là ngôi đền đó!,0.923744951,1
en: It's claimed to be one of the palace that was most often visited by the emperor due to its beauty.,vi: Người ta cho rằng nó là một trong những cung điện được hoàng đế ghé thăm thường xuyên nhất do vẻ đẹp của nó.,0.9238931111,1
"en: (I should have snuck into Japanese tour with my elementary school vocabulary, but I just missed it...)

This palace has a very similar feel to Gyeongbokgung, but I think it's worth the visit.","vi: (Tôi nên lén đi du lịch Nhật Bản với vốn từ vựng tiểu học của mình, nhưng tôi đã bỏ lỡ nó...) Cung điện này có cảm giác rất giống với Gyeongbokgung, nhưng tôi nghĩ nó đáng để ghé thăm.",0.9246168137,1
"en: I went in the morning, when it wasn't so hot and I practically had the place to myself.","vi: Tôi đi vào buổi sáng, khi trời không quá nóng và tôi gần như có chỗ cho mình.",0.9247884069,1
"en: This Palace gives you two visits for the price of one (well, not really - you need to buy a ticket to see the secret garden too), so if you can only fit in one Palace in Seoul, this one might be for you.","vi: Cung điện này cho phép bạn đến thăm hai lần với giá một lần (không hẳn vậy - bạn cũng cần mua vé để xem khu vườn bí mật), vì vậy nếu bạn chỉ có thể vừa một cung điện ở Seoul, thì đây có thể là nơi dành cho bạn.",0.9250820024,1
"en: In fact, I'd much prefer Changdeok due to its size (smaller palace ground) but no less beautiful and intricate.","vi: Thực tế, tôi thích Changdeok hơn vì kích thước của nó (đất cung điện nhỏ hơn) nhưng không kém đẹp và phức tạp.",0.9260951451,1
en: Preferred this to Gyeongbokgung actually as it was less crowded.,vi: Thực ra thì thích cái này hơn là ở Kyungbokgung vì nó ít đông đúc hơn.,0.9261622429,1
"en: Also, It was much better to take pictures/hanbok photos as it is less crowded.","vi: Ngoài ra, chụp ảnh/ảnh hanbok sẽ tốt hơn vì ít đông người hơn.",0.9273856708,1
"en: The palace is nice, less crowded than Gyeongbokgung and a bit smaller, so I liked this one more.","vi: Cung điện này đẹp, ít đông đúc hơn Gyeongbokgung và nhỏ hơn một chút, nên tôi thích cái này hơn.",0.9292245592,1
